item_id,name,description,functionDes
10238,五丁开山,上古蜀国有力士五人奉命凿通群山，见一大蛇尾在洞外，乃曳之出，其身长数十里，惊讶间，山崩，五丁与蛇俱死，遂化为神斧，执之者有开山之力。,右键点击装备。
10239,五丁开山,上古蜀国有力士五人奉命凿通群山，见一大蛇尾在洞外，乃曳之出，其身长数十里，惊讶间，山崩，五丁与蛇俱死，遂化为神斧，执之者有开山之力。,右键点击装备。
10240,元神禁锢,为阴司轮转王用过之宝物。若地府中有鬼仙犯下大恶，即以此物拟其头，立将元神一吸而尽，再无转生可能。仔细看其刃缘，可照见无数痛苦鬼脸。,右键点击装备。
10241,元神禁锢,为阴司轮转王用过之宝物。若地府中有鬼仙犯下大恶，即以此物拟其头，立将元神一吸而尽，再无转生可能。仔细看其刃缘，可照见无数痛苦鬼脸。,右键点击装备。
10242,元神禁锢,为阴司轮转王用过之宝物。若地府中有鬼仙犯下大恶，即以此物拟其头，立将元神一吸而尽，再无转生可能。仔细看其刃缘，可照见无数痛苦鬼脸。,右键点击装备。
10243,护法灭魔,为佛门中护法之武器。柄乃是吴刚所伐月宫桂树之枝，鲁班雕刻。斧乃是老君以千年玄铁在八卦炉炼化而成，上有佛门梵文，妖怪见之退避三舍。,右键点击装备。
10244,护法灭魔,为佛门中护法之武器。柄乃是吴刚所伐月宫桂树之枝，鲁班雕刻。斧乃是老君以千年玄铁在八卦炉炼化而成，上有佛门梵文，妖怪见之退避三舍。,右键点击装备。
10245,护法灭魔,为佛门中护法之武器。柄乃是吴刚所伐月宫桂树之枝，鲁班雕刻。斧乃是老君以千年玄铁在八卦炉炼化而成，上有佛门梵文，妖怪见之退避三舍。,右键点击装备。
10246,松木锤,松木质轻，制成的锤主要作练习用,右键点击装备。
10247,镔铁锤,镔铁打造的锤是价廉而常被采用的兵器,右键点击装备。
10248,八棱金瓜,锤似金瓜，八棱突起，是实用的战锤,右键点击装备。
10249,狼牙锤,锤面密布狼牙细齿，杀伤力不可小视,右键点击装备。
10250,烈焰锤,锤面上制造了不少火焰波浪一般的锋刃，可怕的武器,右键点击装备。
10251,破甲战锤,精钢打造的巨型战锤，上部粗大的尖齿，可破甲裂碑,右键点击装备。
10252,震天锤,寒钢制成的锤头巨大沉重，一击之下威势震天,右键点击装备。
10253,巨灵神锤,巨灵神所用神锤，锤似流星，非凡力可举，可挡十万天兵,右键点击装备。
10254,天崩地裂,静似天柱巍巍，动则天崩地裂,右键点击装备。
10255,八卦,八卦其间，太极天成，天地造化，混沌无常,右键点击装备。
10256,八卦,八卦其间，太极天成，天地造化，混沌无常,右键点击装备。
10257,八卦,八卦其间，太极天成，天地造化，混沌无常,右键点击装备。
10258,鬼牙,以万炼钢，合猛鬼牙，噬三界,右键点击装备。
10259,鬼牙,以万炼钢，合猛鬼牙，噬三界,右键点击装备。
10260,鬼牙,以万炼钢，合猛鬼牙，噬三界,右键点击装备。
10261,雷神,一击天地轰鸣，再击电光四起，三击万物俱灰,右键点击装备。
10262,雷神,一击天地轰鸣，再击电光四起，三击万物俱灰,右键点击装备。
10263,雷神,一击天地轰鸣，再击电光四起，三击万物俱灰,右键点击装备。
10264,混元金锤,锤按六道之纹，柄接阴阳之气，持之者自有五行造化，诸天看护。,右键点击装备。
10265,混元金锤,锤按六道之纹，柄接阴阳之气，持之者自有五行造化，诸天看护。,右键点击装备。
10266,混元金锤,锤按六道之纹，柄接阴阳之气，持之者自有五行造化，诸天看护。,右键点击装备。
10267,九瓣莲花,此锤乃仙池中的一朵婷婷玉莲，花开九瓣，蕊露金蓬。不知道被谁采来，炼为兵器。虽然已过五百年，依然盛开如新发。,右键点击装备。
10268,九瓣莲花,此锤乃仙池中的一朵婷婷玉莲，花开九瓣，蕊露金蓬。不知道被谁采来，炼为兵器。虽然已过五百年，依然盛开如新发。,右键点击装备。
10269,九瓣莲花,此锤乃仙池中的一朵婷婷玉莲，花开九瓣，蕊露金蓬。不知道被谁采来，炼为兵器。虽然已过五百年，依然盛开如新发。,右键点击装备。
10270,鬼王蚀日,斩魔王之头为锤，隐隐发出邪气使日月无光。执此物则将与魔神签定契约，便能拥有魔王之怪力。,右键点击装备。
10271,鬼王蚀日,斩魔王之头为锤，隐隐发出邪气使日月无光。执此物则将与魔神签定契约，便能拥有魔王之怪力。,右键点击装备。
10272,鬼王蚀日,斩魔王之头为锤，隐隐发出邪气使日月无光。执此物则将与魔神签定契约，便能拥有魔王之怪力。,右键点击装备。
10273,黄铜圈,黄铜制的环圈，握手处缚上丝线，是常用的兵器,右键点击装备。
10274,精钢日月圈,精钢打造的圆环，外缘锋利,右键点击装备。
10275,离情环,乌金铁环，通体乌黑，似悠悠离情,右键点击装备。
10276,金刺轮,由多片精铁打造的极薄的锋刃组成，刃口白光闪闪,右键点击装备。
10277,风火圈,钢制的边缘有似火焰般的刀锋,右键点击装备。
10278,赤炎环,环边有锯齿，如太阳之火焰,右键点击装备。
10279,蛇形月,划动时锋刃似盘卷的黑蛇，令人防不胜防,右键点击装备。
10280,子母双月,锋刃似弯月一般交错，可四面制敌,右键点击装备。
10281,斜月狼牙,青玉制成，锋似狼牙,右键点击装备。
10282,如意,白玉制成，光滑清丽，如意随心,右键点击装备。
10283,如意,白玉制成，光滑清丽，如意随心,右键点击装备。
10284,如意,白玉制成，光滑清丽，如意随心,右键点击装备。
10285,乾坤,集天地乾坤之灵，可制万物,右键点击装备。
10286,乾坤,集天地乾坤之灵，可制万物,右键点击装备。
10287,乾坤,集天地乾坤之灵，可制万物,右键点击装备。
10288,月光,清明无暇，似映月之光,右键点击装备。
10289,月光,清明无暇，似映月之光,右键点击装备。
10290,月光,清明无暇，似映月之光,右键点击装备。
10291,别情离恨,乐莫乐兮新相知，悲莫悲兮生别离。这种感情是黯然消魂，永恨伤心的。所以有人制作了同心永结环，象征永不分离，在别离之后把玩，却更加伤感。,右键点击装备。
10292,别情离恨,乐莫乐兮新相知，悲莫悲兮生别离。这种感情是黯然消魂，永恨伤心的。所以有人制作了同心永结环，象征永不分离，在别离之后把玩，却更加伤感。,右键点击装备。
10293,别情离恨,乐莫乐兮新相知，悲莫悲兮生别离。这种感情是黯然消魂，永恨伤心的。所以有人制作了同心永结环，象征永不分离，在别离之后把玩，却更加伤感。,右键点击装备。
10294,金玉双环,一为金环一为玉环，佩带起来铿锵作响，祥光袅绕。定然是受到福神的祝福，才能有这样的灵气。,右键点击装备。
10295,金玉双环,一为金环一为玉环，佩带起来铿锵作响，祥光袅绕。定然是受到福神的祝福，才能有这样的灵气。,右键点击装备。
10296,金玉双环,一为金环一为玉环，佩带起来铿锵作响，祥光袅绕。定然是受到福神的祝福，才能有这样的灵气。,右键点击装备。
10297,五色缎带,五色蚕丝织成的彩缎,右键点击装备。
10298,幻彩银纱,上等蚕丝与银丝混织成的纱带,右键点击装备。
10299,金丝彩带,金丝与彩缎编成的丝带,右键点击装备。
10300,无极丝,天地无极尽收于其间,右键点击装备。
10301,天蚕丝带,以名贵天蚕丝制成，可通生命之灵气,右键点击装备。
10302,云龙绸带,绸如云彩，龙隐其间,右键点击装备。
10303,七彩罗刹,用各式丝绸编织而成的丝带,右键点击装备。
10304,缚神绫,丝带可紧可松，传言可缚神灵,右键点击装备。
10305,九天仙绫,存于九天，吸日月玄灵,右键点击装备。
10306,彩虹,以七彩天蚕丝制成，似天边彩虹,右键点击装备。
10307,彩虹,以七彩天蚕丝制成，似天边彩虹,右键点击装备。
10308,彩虹,以七彩天蚕丝制成，似天边彩虹,右键点击装备。
10309,流云,流光溢彩，似天边云彩幻生幻灭,右键点击装备。
10310,流云,流光溢彩，似天边云彩幻生幻灭,右键点击装备。
10311,流云,流光溢彩，似天边云彩幻生幻灭,右键点击装备。
10312,碧波,聚海之灵气，碧波起，天地清,右键点击装备。
10313,碧波,聚海之灵气，碧波起，天地清,右键点击装备。
10314,碧波,聚海之灵气，碧波起，天地清,右键点击装备。
10315,秋水落霞,“落霞与孤鹜齐飞， 秋水共长天一色。 ”此带乃是天女掬长空之色，染落霞之艳织成。展开绚烂无比，使人俗念顿消，心无点尘,右键点击装备。
10316,秋水落霞,“落霞与孤鹜齐飞， 秋水共长天一色。 ”此带乃是天女掬长空之色，染落霞之艳织成。展开绚烂无比，使人俗念顿消，心无点尘,右键点击装备。
10317,秋水落霞,“落霞与孤鹜齐飞， 秋水共长天一色。 ”此带乃是天女掬长空之色，染落霞之艳织成。展开绚烂无比，使人俗念顿消，心无点尘,右键点击装备。
10318,晃金仙绳,此物可随主人意，捆住神仙魔怪，捆住之后，令其不能再施展变化之术。而且此绳坚韧异常，火烧刀砍不断。,右键点击装备。
10319,晃金仙绳,此物可随主人意，捆住神仙魔怪，捆住之后，令其不能再施展变化之术。而且此绳坚韧异常，火烧刀砍不断。,右键点击装备。
10320,晃金仙绳,此物可随主人意，捆住神仙魔怪，捆住之后，令其不能再施展变化之术。而且此绳坚韧异常，火烧刀砍不断。,右键点击装备。
10321,此最相思,“道是无情却有情，从来最苦是相思。”此物乃是太虚幻境警幻仙子敕令还情债之物。缠住之后，至死方休。尔虽有金石心，也顿为绕指柔，神仙也难逃此物。,右键点击装备。
10322,此最相思,“道是无情却有情，从来最苦是相思。”此物乃是太虚幻境警幻仙子敕令还情债之物。缠住之后，至死方休。尔虽有金石心，也顿为绕指柔，神仙也难逃此物。,右键点击装备。
10323,此最相思,“道是无情却有情，从来最苦是相思。”此物乃是太虚幻境警幻仙子敕令还情债之物。缠住之后，至死方休。尔虽有金石心，也顿为绕指柔，神仙也难逃此物。,右键点击装备。
10324,青铜短剑,青铜制成，上铸有简单的图案纹饰，初学者练习常用,右键点击装备。
10325,铁齿剑,铁制的短剑，边缘带齿,右键点击装备。
10326,吴越剑,吴越之地产名剑，极其锐利,右键点击装备。
10327,青锋剑,剑长三尺，用起来方便灵活，是常用的兵器,右键点击装备。
10328,龙泉剑,精铁铸造，又以龙泉之水淬制，上刻青龙。其利无比,右键点击装备。
10329,黄金剑,真金铸脊，精钢淬锋，其光灿烂夺人眼，魔障远避不及,右键点击装备。
10330,游龙剑,剑体九曲如龙形，覆鳞片，手弹其锋刃鸣如龙吟,右键点击装备。
10331,北斗七星剑,精炼白金之铁铸造，有北斗七星之纹饰,右键点击装备。
10332,碧玉剑,"以寒冰碧玉制成,剑身如竹节,刚硬无比,难得的奇珍之物",右键点击装备。
10333,鱼肠,上古名剑，细短柔软，可入鱼腹,右键点击装备。
10334,鱼肠,上古名剑，细短柔软，可入鱼腹,右键点击装备。
10335,鱼肠,上古名剑，细短柔软，可入鱼腹,右键点击装备。
10336,倚天,上古名剑，雾中山神铁所制，剑光如电，切金如泥,右键点击装备。
10337,倚天,上古名剑，雾中山神铁所制，剑光如电，切金如泥,右键点击装备。
10338,倚天,上古名剑，雾中山神铁所制，剑光如电，切金如泥,右键点击装备。
10339,湛卢,剑身宽大，湛然如墨，骨锻其脊，血淬其锋，成绝世剑,右键点击装备。
10340,湛卢,剑身宽大，湛然如墨，骨锻其脊，血淬其锋，成绝世剑,右键点击装备。
10341,湛卢,剑身宽大，湛然如墨，骨锻其脊，血淬其锋，成绝世剑,右键点击装备。
10342,魏武青虹,通体青亮如玉，长八尺有余，传说能在千里之外取人首级，吸血如虹。曾为魏王曹操配剑，曹死，遂失传。不知为何又重现江湖。,右键点击装备。
10343,魏武青虹,通体青亮如玉，长八尺有余，传说能在千里之外取人首级，吸血如虹。曾为魏王曹操配剑，曹死，遂失传。不知为何又重现江湖。,右键点击装备。
10344,魏武青虹,通体青亮如玉，长八尺有余，传说能在千里之外取人首级，吸血如虹。曾为魏王曹操配剑，曹死，遂失传。不知为何又重现江湖。,右键点击装备。
